currency,image_url,material,price,product_type,sizes,styles
USD,https://images.saatchiart.com/saatchi/320079/art/4028125/3097978-DKUFUZFM-7.jpg,Canvas,640,product,19.7 W x 15.7 H x 1.2 in,Impressionism
USD,https://images.saatchiart.com/saatchi/95480/art/4036712/3106565-KXYRIBFX-7.jpg,Canvas,5550,product,55.1 W x 55.1 H x 1.6 in,"Abstract,Conceptual,Minimalism"
USD,https://images.saatchiart.com/saatchi/706246/art/4057569/3127422-ZVPETATT-7.jpg,Canvas,11910,product,46 W x 71 H x 2 in,"Conceptual,Expressionism,Figurative,Portraiture,Realism"
USD,https://images.saatchiart.com/saatchi/720911/art/4125736/3195588-KKCVAKHG-7.jpg,Canvas,2510,product,61 W x 41.3 H x 1.5 in,"Abstract,Abstract Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/56334/art/4155056/3224907-VLASDBQC-7.jpg,Canvas,1987,product,19.7 W x 19.7 H x 1.6 in,"Impressionism,Fine Art"
USD,https://images.saatchiart.com/saatchi/311344/art/423063/223520-7.jpg,Paper,920,product,22.8 W x 15 H x 0.1 in,Abstract
USD,https://images.saatchiart.com/saatchi/442098/art/4166667/3236518-SJVMLMAG-7.jpg,Canvas,1970,product,36 W x 31 H x 0.1 in,"Abstract,Abstract Expressionism"
USD,https://images.saatchiart.com/saatchi/730867/art/3921366/2991243-DWXYYRGY-7.jpg,Paper,1030,product,4 W x 4 H x 0.1 in,"Abstract,Abstract Expressionism,Art Deco,Conceptual,Expressionism"
USD,https://images.saatchiart.com/saatchi/554887/art/3202098/2271985-LTPRAQMZ-7.jpg,"Paper,Wood",2170,product,17 W x 23 H x 0.5 in,Impressionism
USD,https://images.saatchiart.com/saatchi/338603/art/4811423/3881251-AYDELNKQ-7.jpg,"Soft (Yarn, Cotton, Fabric),Wood",1620,product,23.6 W x 31.5 H x 0.4 in,"Abstract,Conceptual,Minimalism,Modern"
USD,https://images.saatchiart.com/saatchi/676033/art/5602937/4672747-PRHESQHS-7.jpg,Canvas,3010,product,30 W x 40 H x 2 in,"Abstract,Abstract Expressionism,Expressionism,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/798787/art/5269611/4339427-XCYPUMWO-7.jpg,Canvas,2270,product,51.2 W x 70.9 H x 2 in,Abstract
USD,https://images.saatchiart.com/saatchi/554887/art/3140470/2210361-AHZELXSW-7.jpg,"Canvas,Wood",1775,product,29 W x 21 H x 0.5 in,Impressionism
USD,https://images.saatchiart.com/saatchi/462428/art/5456299/4526111-RMUJEDTX-7.jpg,Paper,2510,product,39.4 W x 39.4 H x 0.4 in,"Abstract Expressionism,Art Deco,Figurative,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/1032781/art/5638845/4708653-GHYNSQUB-7.jpg,Paper,170,product,17.7 W x 25.2 H x 0 in,Abstract
USD,https://images.saatchiart.com/saatchi/1182225/art/5701015/4770821-CQQWKBAF-7.jpg,Paper,250,product,10 W x 16 H x 0.1 in,"Figurative,Fine Art,Minimalism"
USD,https://images.saatchiart.com/saatchi/1215007/art/5851781/4921581-HWBCCMTQ-7.jpg,Canvas,495,product,29.5 W x 32.1 H x 0.8 in,"Figurative,Modern,Pop Art,Portraiture,Street Art"
USD,https://images.saatchiart.com/saatchi/1227775/art/7632921/6701447-COFIBGOF-7.jpg,Paper,350,product,11.8 W x 15.8 H x 0.1 in,"Expressionism,Figurative,Fine Art,Impressionism,Realism"
USD,https://images.saatchiart.com/saatchi/758841/art/7727250/6795372-BPLJMVOO-7.jpg,Paper,150,product,7.9 W x 7.9 H x 0.2 in,"Abstract Expressionism,Expressionism,Figurative,Minimalism"
USD,https://images.saatchiart.com/saatchi/1613164/art/7780998/6848999-KYYFQVBP-7.jpg,Canvas,370,product,11.8 W x 15.8 H x 0.6 in,"Portraiture,Modern,Realism,Fine Art"
USD,https://images.saatchiart.com/saatchi/1210479/art/7807255/6875199-HSTLNNHF-7.jpg,Canvas,225,product,10 W x 10 H x 1.5 in,"Abstract,Abstract Expressionism,Impressionism,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1642338/art/7871845/6939647-FVOKBGQX-7.jpg,"Wood,Other",370,product,9.1 W x 9.1 H x 1.7 in,"Figurative,Fine Art,Photorealism,Realism,Portraiture"
USD,https://images.saatchiart.com/saatchi/1090977/art/7832215/6900107-NGTCFOBZ-7.jpg,Paper,505,product,16.5 W x 23.2 H x 0.1 in,"Abstract,Modern,Fine Art"
USD,https://images.saatchiart.com/saatchi/1366629/art/7839089/6906969-VRRZRBJE-7.jpg,Canvas,1150,product,47.3 W x 31.5 H x 0.8 in,"Abstract Expressionism,Figurative,Modern,Conceptual,Fine Art"
USD,https://images.saatchiart.com/saatchi/1643075/art/7882654/6950419-HHDWCYGC-7.jpg,Canvas,2010,product,22.8 W x 15 H x 0.8 in,"Abstract,Fine Art"
USD,https://images.saatchiart.com/saatchi/1197636/art/7973416/7040843-EFGTCZRJ-7.jpg,Canvas,940,product,20 W x 20 H x 0.1 in,"Abstract Expressionism,Abstract"
USD,https://images.saatchiart.com/saatchi/661132/art/2176514/1255288-7.jpg,Paper,210,product,11.8 W x 16.5 H x 0.2 in,"Abstract,Abstract Expressionism,Art Deco"
USD,https://images.saatchiart.com/saatchi/555769/art/3061581/2131474-GBUBXMEV-7.jpg,Canvas,1335,product,48 W x 40 H x 1 in,Fine Art
USD,https://images.saatchiart.com/saatchi/730867/art/3710057/2779941-DRYBUMGU-7.jpg,Paper,1030,product,4 W x 4 H x 0.1 in,"Abstract,Abstract Expressionism,Conceptual,Expressionism,Fine Art"
USD,https://images.saatchiart.com/saatchi/462428/art/3567691/2637577-ICWPLZVF-7.jpg,Paper,2870,product,31.5 W x 39.4 H x 0.4 in,"Abstract Expressionism,Art Deco,Fine Art,Figurative,Modern"
USD,https://images.saatchiart.com/saatchi/462428/art/3856614/2926497-WVJCNANJ-7.jpg,Paper,2410,product,31.5 W x 31.5 H x 0.4 in,"Cubism,Art Deco,Fine Art,Figurative,Modern"
USD,https://images.saatchiart.com/saatchi/1032781/art/5524203/4594015-TDCOQWLG-7.jpg,Paper,180,product,17.7 W x 25.2 H x 0 in,Abstract
USD,https://images.saatchiart.com/saatchi/418393/art/6635559/5705225-HRLQXRZC-7.jpg,Canvas,940,product,19.7 W x 27.6 H x 0.8 in,"Abstract,Abstract Expressionism,Expressionism,Figurative"
USD,https://images.saatchiart.com/saatchi/1330677/art/6870073/5939425-PORRWYDE-7.jpg,Cardboard,630,product,15 W x 10 H x 0.1 in,"Expressionism,Impressionism,Fine Art,Realism,Folk"
USD,https://images.saatchiart.com/saatchi/1369451/art/7961703/7029165-XQORIGKB-7.jpg,Canvas,1910,product,31.5 W x 39.4 H x 0.6 in,"Figurative,Portraiture,Realism,Religious,Paul Rubens"
USD,https://images.saatchiart.com/saatchi/1677318/art/7970435/7037871-RMGIZJWN-7.jpg,"Canvas,Wood",430,product,13.8 W x 17.7 H x 0.6 in,"Cubism,Primitivism,Figurative,Modern,Portraiture"
USD,https://images.saatchiart.com/saatchi/1673034/art/7972056/7039488-JTWPZJZW-7.jpg,"Canvas,Wood",560,product,15.7 W x 23.6 H x 1.2 in,"Abstract,Abstract Expressionism,Conceptual,Impressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1449117/art/7972259/7039691-UTKFOUHF-7.jpg,Canvas,330,product,15.8 W x 19.7 H x 0.8 in,"Fine Art,Minimalism,Impressionism"
USD,https://images.saatchiart.com/saatchi/422985/art/3190631/2260519-CYXNGXWX-7.jpg,Canvas,675,product,40 W x 30 H x 1.5 in,"Abstract,Abstract Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1530975/art/7972188/7039620-SCQHBGAT-7.jpg,Canvas,298,product,18 W x 24 H x 0.1 in,"Abstract,Modern"
USD,https://images.saatchiart.com/saatchi/81/art/1874444/1009524-XPOHUDCJ-7.jpg,Canvas,870,product,68 W x 58 H x 3 in,Abstract
USD,https://images.saatchiart.com/saatchi/1636929/art/7973290/7040717-KPJUBKOY-7.jpg,Canvas,1100,product,31.5 W x 23.6 H x 0.7 in,"Modern,Impressionism,Realism,Abstract Expressionism,Photorealism"
USD,https://images.saatchiart.com/saatchi/462428/art/3343546/2413433-EFVMWRSH-7.jpg,Paper,3670,product,31.5 W x 39.4 H x 0.4 in,"Abstract Expressionism,Conceptual,Figurative,Modern,Portraiture"
USD,https://images.saatchiart.com/saatchi/174804/art/2716774/1786667-GLMIYJEK-7.jpg,Canvas,4300,product,23.6 W x 31.5 H x 0.8 in,"Expressionism,Portraiture,Cubism,Figurative,Fine Art"
USD,https://images.saatchiart.com/saatchi/184283/art/2722748/1792641-ONICHVDL-7.jpg,Canvas,12250,product,48 W x 36 H x 1 in,Abstract
USD,https://images.saatchiart.com/saatchi/481815/art/2718110/1788003-VLFWRNPI-7.jpg,"Cardboard,Wood",940,product,19.7 W x 26.8 H x 0.1 in,"Abstract,Surrealism"
USD,https://images.saatchiart.com/saatchi/768105/art/2748178/1818071-MUQJYBDD-7.jpg,"Canvas,Other",9000,product,36 W x 36 H x 1 in,"Abstract,Abstract Expressionism,Conceptual,Expressionism,Figurative"
USD,https://images.saatchiart.com/saatchi/652705/art/2735690/1805583-SQILQUTZ-7.jpg,Canvas,1660,product,39.4 W x 31.5 H x 0.8 in,Abstract
USD,https://images.saatchiart.com/saatchi/13404/art/2763065/1832958-VYHRQPYX-7.jpg,Wood,395,product,12 W x 16 H x 1 in,"Fine Art,Portraiture,Impressionism"
USD,https://images.saatchiart.com/saatchi/661909/art/2795400/1865293-SHKGJODH-7.jpg,Canvas,3670,product,44.1 W x 57.5 H x 0 in,"Abstract,Abstract Expressionism,Expressionism,Fine Art,Minimalism"
USD,https://images.saatchiart.com/saatchi/717704/art/2809269/1879162-GTCJRTFQ-7.jpg,Wood,2370,product,36 W x 36 H x 1.5 in,Abstract
USD,https://images.saatchiart.com/saatchi/813022/art/2800495/1870388-KHTRLNJP-7.jpg,Canvas,3450,product,41.3 W x 57.1 H x 0.7 in,"Abstract,Abstract Expressionism,Fine Art,Minimalism,Modern"
USD,https://images.saatchiart.com/saatchi/807072/art/3715235/2785119-XCABWVWT-7.jpg,"Canvas,Soft (Yarn, Cotton, Fabric)",2710,product,40 W x 30 H x 3 in,"Abstract,Conceptual,Fine Art"
USD,https://images.saatchiart.com/saatchi/12463/art/2841416/1911309-MJDWFVHM-7.jpg,Canvas,3900,product,35 W x 35 H x 1.8 in,Fine Art
USD,https://images.saatchiart.com/saatchi/91068/art/2819329/1889222-XOECMFKX-7.jpg,Canvas,975,product,19.7 W x 19.7 H x 0.2 in,Abstract
USD,https://images.saatchiart.com/saatchi/588178/art/3311487/2381374-TYZFTQRO-7.jpg,Canvas,3270,product,39.4 W x 33.5 H x 0.8 in,"Figurative,Fine Art,Illustration,Realism"
USD,https://images.saatchiart.com/saatchi/58313/art/3276698/2346585-FMBVMNQA-7.jpg,Other,390,product,20 W x 20 H x 0.2 in,"Abstract,Abstract Expressionism,Minimalism"
USD,https://images.saatchiart.com/saatchi/403015/art/3309431/2379318-PBIGXNRP-7.jpg,Canvas,3810,product,24 W x 36 H x 1.5 in,"Realism,Abstract"
USD,https://images.saatchiart.com/saatchi/891427/art/3376248/2446135-YNKLKTYG-7.jpg,Wood,1210,product,15.7 W x 19.7 H x 1.4 in,"Abstract,Fine Art,Modern,Abstract Expressionism,Conceptual"
USD,https://images.saatchiart.com/saatchi/29178/art/3324287/2394174-DLDWGDRA-7.jpg,"Wood,Other",1000,product,8.7 W x 11.6 H x 1.2 in,"Conceptual,Minimalism"
USD,https://images.saatchiart.com/saatchi/69761/art/3271661/2341548-JAGQDWBB-7.jpg,"Canvas,Wood",890,product,23.6 W x 31.5 H x 0.8 in,"Impressionism,Modern,Fine Art"
USD,https://images.saatchiart.com/saatchi/2087/art/3566684/2636570-JQLBLELE-7.jpg,Canvas,850,product,19.7 W x 19.7 H x 1.6 in,Abstract
USD,https://images.saatchiart.com/saatchi/395606/art/3598935/2668821-EHHZTLGQ-7.jpg,Paper,3710,product,40 W x 40 H x 0.1 in,"Abstract,Modern"
USD,https://images.saatchiart.com/saatchi/419505/art/3630622/2700507-PADGVWDP-7.jpg,"Other,Canvas",2660,product,47.2 W x 23.6 H x 1.6 in,"Figurative,Street Art,Pop Art"
USD,https://images.saatchiart.com/saatchi/1641374/art/7886301/6954050-WTBHWFVL-7.jpg,Paper,175,product,12 W x 9 H x 0.1 in,"Abstract,Abstract Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1355239/art/7896931/6964638-FPWVCEOU-7.jpg,Canvas,395,product,32 W x 24 H x 1 in,Modern
USD,https://images.saatchiart.com/saatchi/1663759/art/7921045/6988679-NLOUZHDG-7.jpg,Canvas,475,product,19.7 W x 27.6 H x 1 in,"Figurative,Expressionism,Realism,Modern,Impressionism"
USD,https://images.saatchiart.com/saatchi/1652488/art/7888254/6955994-NWWFIUYQ-7.jpg,Canvas,490,product,23.6 W x 19.7 H x 1.6 in,"Abstract Expressionism,Expressionism,Figurative,Fine Art"
USD,https://images.saatchiart.com/saatchi/1571785/art/7905159/6972837-IPJUVMOK-7.jpg,Paper,290,product,16.1 W x 20.1 H x 0 in,"Illustration,Portraiture,Impressionism,Fine Art,Pop Art"
USD,https://images.saatchiart.com/saatchi/1654616/art/7929269/6996881-UUJVBORD-7.jpg,Canvas,267,product,16 W x 20 H x 1 in,Abstract Expressionism
USD,https://images.saatchiart.com/saatchi/81/art/7937232/7004817-WCRPDZHU-7.jpg,Canvas,380,product,30 W x 40 H x 1 in,"Figurative,Modern,Illustration,Documentary"
USD,https://images.saatchiart.com/saatchi/1667719/art/7950254/7017787-UCAHLLWA-7.jpg,Paper,170,product,14.2 W x 10 H x 0 in,"Abstract,Expressionism,Fine Art,Illustration,Realism"
USD,https://images.saatchiart.com/saatchi/1640089/art/7965613/7033064-SLBSETJB-7.jpg,Paper,192,product,5.1 W x 5.1 H x 0 in,"Expressionism,Art Deco,Figurative,Fine Art,Portraiture"
USD,https://images.saatchiart.com/saatchi/1676656/art/7966502/7033951-VDEBREOA-7.jpg,Canvas,750,product,11.8 W x 15.8 H x 0.4 in,"Fine Art,Art Deco,Abstract Expressionism,Folk"
USD,https://images.saatchiart.com/saatchi/399524/art/7315711/6384919-QRMAPWWJ-7.jpg,Canvas,3300,product,59.1 W x 24 H x 0.1 in,"Abstract,Abstract Expressionism,Art Deco,Fine Art,Street Art"
USD,https://images.saatchiart.com/saatchi/166654/art/7319173/6388381-WFNZYQIW-7.jpg,Canvas,1110,product,14 W x 18 H x 1.5 in,"Abstract,Abstract Expressionism,Expressionism,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/574303/art/7325727/6394933-EEQUDOTM-7.jpg,Canvas,2950,product,36 W x 45 H x 1.2 in,"Abstract,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/571222/art/7325527/6394735-ZVIFCEED-7.jpg,Canvas,3410,product,30 W x 40 H x 1.5 in,"Figurative,Fine Art,Portraiture,Abstract Expressionism"
USD,https://images.saatchiart.com/saatchi/775995/art/7344307/6413513-WJWPULSN-7.jpg,"Cardboard,Canvas",225,product,7.9 W x 7.9 H x 0.8 in,"Abstract,Minimalism,Modern"
USD,https://images.saatchiart.com/saatchi/339897/art/7350855/6420061-CAFNJTMG-7.jpg,Canvas,5450,product,43.3 W x 43.3 H x 0.8 in,"Expressionism,Modern,Surrealism,Fine Art"
USD,https://images.saatchiart.com/saatchi/707937/art/7348873/6418079-WGHRBBNL-7.jpg,Canvas,670,product,14 W x 11 H x 1 in,"Impressionism,Realism"
USD,https://images.saatchiart.com/saatchi/1280649/art/7356767/6425973-BHDZTCRP-7.jpg,Canvas,1270,product,30 W x 40 H x 1 in,"Abstract,Impressionism,Fine Art,Modern,Abstract Expressionism"
USD,https://images.saatchiart.com/saatchi/805291/art/7367953/6437159-JQYVAFUQ-7.jpg,Paper,983,product,10.6 W x 15.3 H x 0.1 in,"Abstract,Figurative,Modern,Pop Art,Portraiture"
USD,https://images.saatchiart.com/saatchi/812154/art/7534311/6603073-UHIOJAIG-7.jpg,Canvas,3040,product,47.2 W x 39.4 H x 0.8 in,"Abstract,Cubism,Fine Art,Minimalism,Modern"
USD,https://images.saatchiart.com/saatchi/833929/art/7501017/6569889-XESBLCNY-7.jpg,Paper,190,product,15 W x 11 H x 0.1 in,"Abstract,Expressionism,Impressionism,Minimalism,Modern"
USD,https://images.saatchiart.com/saatchi/1616851/art/7761602/6829657-BPWNLKBH-7.jpg,Canvas,415,product,24 W x 20 H x 0.5 in,"Dry Brush Acrylic,Abstract"
USD,https://images.saatchiart.com/saatchi/1035103/art/7427753/6496949-TBCSFODX-7.jpg,Canvas,1680,product,47.2 W x 23.6 H x 0.7 in,"Abstract,Expressionism,Minimalism,Modern,Impressionism"
USD,https://images.saatchiart.com/saatchi/1643075/art/7962739/7030198-JMBSHILU-7.jpg,Paper,710,product,11.8 W x 15.7 H x 0.4 in,Realism
USD,https://images.saatchiart.com/saatchi/284149/art/7866076/6933896-VJEHCDNC-7.jpg,Canvas,19000,product,36 W x 24 H x 0.1 in,"Modern,Expressionism,Impressionism,Conceptual"
USD,https://images.saatchiart.com/saatchi/284149/art/7856414/6924266-IXGEDZRC-7.jpg,Canvas,101000,product,36 W x 24 H x 0.1 in,"Conceptual,Cubism,Expressionism,Modern,Figurative"
USD,https://images.saatchiart.com/saatchi/1630182/art/7853012/6920868-XLLFHEGX-7.jpg,Canvas,995,product,27.6 W x 19.7 H x 0.8 in,Pop Art
USD,https://images.saatchiart.com/saatchi/284149/art/7868722/6936535-JVETDZSZ-7.jpg,Canvas,19000,product,36 W x 24 H x 0.5 in,"Conceptual,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/284149/art/7865569/6933391-VFZNALMG-7.jpg,Paper,16000,product,28 W x 20 H x 0.1 in,"Conceptual,Fine Art,Impressionism"
USD,https://images.saatchiart.com/saatchi/1641374/art/7882201/6949966-MHVXOTQC-7.jpg,Paper,175,product,9 W x 12 H x 0.1 in,"Abstract,Abstract Expressionism,Impressionism,Modern"
USD,https://images.saatchiart.com/saatchi/1644316/art/7876459/6944243-JUCAWLMI-7.jpg,Canvas,1820,product,38 W x 38 H x 2.7 in,Abstract
USD,https://images.saatchiart.com/saatchi/1408077/art/7896664/6964377-EOFZTZUC-7.jpg,Canvas,250,product,12 W x 12 H x 0.5 in,"Impressionism,Folk,Portraiture,Conceptual,Surrealism"
USD,https://images.saatchiart.com/saatchi/841947/art/3247610/2317497-RECKGUQA-7.jpg,Paper,170,product,9 W x 11.5 H x 0.1 in,"Fine Art,Impressionism,Portraiture,Illustration,Figurative"
USD,https://images.saatchiart.com/saatchi/730867/art/3783894/2853778-CQNBNKLY-7.jpg,Paper,1030,product,4 W x 4 H x 0.1 in,"Abstract,Abstract Expressionism,Conceptual,Expressionism,Fine Art"
USD,https://images.saatchiart.com/saatchi/462428/art/3439663/2509550-FCAWEVRR-7.jpg,Paper,2710,product,39.4 W x 39.4 H x 0.4 in,"Abstract Expressionism,Conceptual,Figurative,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/6559/art/1363437/642826-JABQSBMT-7.jpg,Canvas,900,product,24 W x 30 H x 1.5 in,"Figurative,Pop Art"
USD,https://images.saatchiart.com/saatchi/418393/art/4103421/3173273-XMBBJRNX-7.jpg,Canvas,2090,product,31.5 W x 35.4 H x 0 in,"Abstract,Abstract Expressionism,Expressionism,Figurative"
USD,https://images.saatchiart.com/saatchi/95854/art/3591562/2661448-YUDNRGPX-7.jpg,Canvas,3685,product,42 W x 36 H x 1.8 in,"Abstract,Abstract Expressionism,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/41583/art/3636800/2706685-QTUZJGTA-7.jpg,Wood,790,product,15.7 W x 15.7 H x 0.1 in,"Figurative,Realism,Expressionism"
USD,https://images.saatchiart.com/saatchi/427955/art/3661165/2731050-FRWQXXYF-7.jpg,Paper,19750,product,59 W x 78 H x 3 in,"Abstract,Abstract Expressionism,Documentary,Fine Art"
USD,https://images.saatchiart.com/saatchi/39291/art/3653224/2723109-NMZSNGAU-7.jpg,Wood,1040,product,23.6 W x 15 H x 0.8 in,"Modern,Realism"
USD,https://images.saatchiart.com/saatchi/97336/art/3708186/2778070-GCXAEXTO-7.jpg,Canvas,2360,product,31.5 W x 23.6 H x 1 in,Abstract
USD,https://images.saatchiart.com/saatchi/350040/art/3755026/2824910-SYLYBMAP-7.jpg,"Canvas,Paper",1710,product,23.6 W x 31.5 H x 1.6 in,"Figurative,Realism,Modern"
USD,https://images.saatchiart.com/saatchi/756195/art/7475769/6544747-FDRRRNGQ-7.jpg,Canvas,1810,product,47.2 W x 19.7 H x 0.8 in,"Figurative,Fine Art,Impressionism"
USD,https://images.saatchiart.com/saatchi/839729/art/3857233/2927116-KLPSQVRH-7.jpg,Canvas,3210,product,62 W x 68 H x 2 in,"Abstract,Expressionism,Illustration,Impressionism,Portraiture"
USD,https://images.saatchiart.com/saatchi/740194/art/3870204/2940087-KIPIGXGS-7.jpg,Canvas,3410,product,36 W x 24 H x 2 in,Fine Art
USD,https://images.saatchiart.com/saatchi/311324/art/3870754/2940637-PIXUUKLO-7.jpg,Canvas,7000,product,78.7 W x 39.4 H x 1.6 in,"Abstract,Modern,Fine Art"
USD,https://images.saatchiart.com/saatchi/552401/art/3873366/2943249-DQRMKISS-7.jpg,Canvas,9830,product,59 W x 59 H x 1.6 in,"Fine Art,Portraiture,Modern,Abstract Expressionism"
USD,https://images.saatchiart.com/saatchi/378723/art/4948157/4017981-MADYBMFK-7.jpg,Canvas,4010,product,32 W x 40 H x 1.5 in,"Abstract,Abstract Expressionism,Modern,contemporary"
USD,https://images.saatchiart.com/saatchi/695038/art/5074395/4144217-JAAEAUYZ-7.jpg,Canvas,1155,product,27.6 W x 25.6 H x 0.8 in,"Abstract,Abstract Expressionism,Fine Art,Impressionism"
USD,https://images.saatchiart.com/saatchi/89747/art/5383495/4453309-JYODRAKM-7.jpg,Canvas,3710,product,24 W x 20 H x 2 in,"Abstract,Pop Art,Fine Art,Figurative,Street Art"
USD,https://images.saatchiart.com/saatchi/657636/art/5390921/4460733-DJSBQTUO-7.jpg,Canvas,290,product,7.9 W x 7.9 H x 0.6 in,Abstract
USD,https://images.saatchiart.com/saatchi/1089080/art/5220497/4290315-GENUELLP-7.jpg,Canvas,1710,product,31.9 W x 39.4 H x 0.8 in,Figurative
USD,https://images.saatchiart.com/saatchi/736652/art/5297607/4367423-HKKOMMMD-7.jpg,Paper,1040,product,15.7 W x 19.7 H x 0 in,"Abstract,Abstract Expressionism,Minimalism,Modern"
USD,https://images.saatchiart.com/saatchi/963050/art/5439863/4509675-SRRLVLXM-7.jpg,Canvas,1840,product,39.3 W x 39.3 H x 2 in,"Abstract,Abstract Expressionism,Expressionism,Modern,Fine Art"
USD,https://images.saatchiart.com/saatchi/390265/art/5503495/4573307-SHBAZEVY-7.jpg,Paper,500,product,19.7 W x 19.7 H x 0 in,"Abstract Expressionism,Impressionism,Modern,Fine Art"
USD,https://images.saatchiart.com/saatchi/1063522/art/5510997/4580809-FOFCWLYA-7.jpg,Canvas,4650,product,60 W x 92 H x 1.5 in,"Abstract,Abstract Expressionism,gestural,Fine Art,contemporary"
USD,https://images.saatchiart.com/saatchi/462428/art/3856095/2925978-KTDXQNDN-7.jpg,Paper,2410,product,31.5 W x 31.5 H x 0.4 in,"Cubism,Art Deco,Figurative,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/1005460/art/4215070/3284918-NSVFWNDG-7.jpg,Canvas,950,product,43.3 W x 35.4 H x 0.8 in,"Abstract,Expressionism,Impressionism,Modern"
USD,https://images.saatchiart.com/saatchi/785375/art/4407141/3476981-NIVMJQUK-7.jpg,Canvas,1010,product,35.4 W x 59.1 H x 0.8 in,Abstract Expressionism
USD,https://images.saatchiart.com/saatchi/664533/art/4379935/3449775-WCFOECCS-7.jpg,Cardboard,710,product,9.8 W x 13.8 H x 0.2 in,"Realism,Expressionism,Portraiture,Modern,Figurative"
USD,https://images.saatchiart.com/saatchi/1185217/art/5642333/4712141-CIVZRXBY-7.jpg,Canvas,2709,product,48 W x 36 H x 1.5 in,"Abstract,Conceptual,Fine Art,Minimalism,Modern"
USD,https://images.saatchiart.com/saatchi/1330677/art/6876965/5946317-DPMYCNGX-7.jpg,Cardboard,650,product,15 W x 23 H x 0.1 in,"Expressionism,Fine Art,Realism"
USD,https://images.saatchiart.com/saatchi/849695/art/5978289/5048083-VWGKWNNF-7.jpg,Paper,270,product,27.6 W x 19.7 H x 0 in,"Abstract Expressionism,Expressionism,Abstract"
USD,https://images.saatchiart.com/saatchi/1330677/art/7120799/6190123-QICETIET-7.jpg,Canvas,2350,product,23 W x 15 H x 0.1 in,"Impressionism,Realism"
USD,https://images.saatchiart.com/saatchi/1163789/art/5491497/4561309-YEGQLPBD-7.jpg,Canvas,6288,product,40 W x 20 H x 2 in,"Abstract Expressionism,Art Deco,Fine Art,Cubism,Surrealism"
USD,https://images.saatchiart.com/saatchi/1125058/art/7971339/7038774-ORHRRQYW-7.jpg,Canvas,440,product,15.7 W x 11.8 H x 0.6 in,"Fine Art,Modern,Impressionism,Photorealism,Realism"
USD,https://images.saatchiart.com/saatchi/1673934/art/7971185/7038620-NDLVLCJB-7.jpg,Canvas,550,product,15.7 W x 19.7 H x 0.8 in,"Expressionism,Modern,Realism"
USD,https://images.saatchiart.com/saatchi/291448/art/7972322/7039754-YVMISXTU-7.jpg,Canvas,567,product,40 W x 30 H x 1.5 in,"Abstract,Art Deco,Fine Art"
USD,https://images.saatchiart.com/saatchi/775364/art/7970954/7038389-YQBYUCWY-7.jpg,Canvas,860,product,43 W x 21.5 H x 1.5 in,"Abstract,Art Deco,Modern"
USD,https://images.saatchiart.com/saatchi/1659691/art/7973162/7040589-BBKMIOHQ-7.jpg,Canvas,760,product,19.5 W x 19.5 H x 0.5 in,"Abstract Expressionism,Expressionism,Figurative"
USD,https://images.saatchiart.com/saatchi/311733/art/7973322/7040749-WVGERIFN-7.jpg,Paper,190,product,7.5 W x 11 H x 0.1 in,"Abstract,Abstract Expressionism,Expressionism"
USD,https://images.saatchiart.com/saatchi/1675061/art/7972159/7039591-CPTJBVYJ-7.jpg,Canvas,1910,product,47.2 W x 31.5 H x 1.6 in,"Conceptual,Minimalism"
USD,https://images.saatchiart.com/saatchi/366745/art/2473473/1543475-7.jpg,Canvas,1970,product,59.1 W x 39.4 H x 0.8 in,Abstract Expressionism
USD,https://images.saatchiart.com/saatchi/418393/art/1798360/947637-7.jpg,Wood,1730,product,31.5 W x 36.2 H x 0.8 in,Expressionism
USD,https://images.saatchiart.com/saatchi/786468/art/2677954/1747847-KDUFDLYZ-7.jpg,Wood,2140,product,27.6 W x 19.7 H x 0.4 in,"Portraiture,Realism,Figurative"
USD,https://images.saatchiart.com/saatchi/284149/art/7837646/6905528-KYHJRWFB-7.jpg,Paper,51000,product,10 W x 14 H x 0.1 in,"Figurative,Fine Art,Realism,Modern,Folk"
USD,https://images.saatchiart.com/saatchi/418271/art/3288011/2357898-IGRMMPCQ-7.jpg,Canvas,3020,product,63 W x 35.4 H x 1.2 in,"urban,street art,modern,political,documentary"
USD,https://images.saatchiart.com/saatchi/1533373/art/7878938/6946714-UFAYLPZK-7.jpg,Canvas,2510,product,35 W x 45.7 H x 0.8 in,"Renaissance,baroque,Figurative"
USD,https://images.saatchiart.com/saatchi/284149/art/7928551/6996167-ZFNFSWBM-7.jpg,Paper,22000,product,14 W x 20 H x 0.1 in,"Conceptual,Fine Art,Figurative,Folk,Impressionism"
